TIC,Outbst,Flare,tpeak,e_tpeak,E_tpeak,Amp,e_Amp,E_Amp,FWHMdt,e_FWHMdt,E_FWHMdt,Ebol,e_Ebol,E_Ebol,MCME,e_MCME,E_MCME
7151484,11,1,2458363.451434,0.000087,0.000082,0.02823,0.00156,0.00167,0.00250,0.00024,0.00027,3.6e+32,2.4e+31,2.5e+31,4.8e+19,4.5e+19,5.4e+20
7151484,11,2,2458363.521220,0.000342,0.000454,0.00598,0.00126,0.00163,0.00431,0.00183,0.00281,1.2e+32,3.5e+31,5.3e+31,9.8e+18,8.5e+18,1.5e+20
7151484,12,1,2458364.553037,0.000102,0.000068,0.04901,0.00322,0.00332,0.00203,0.00064,0.00035,4.5e+32,1.4e+32,6.4e+31,4.1e+19,3.9e+19,6.9e+20
7151484,12,2,2458364.555907,0.000938,0.000752,0.00899,0.00256,0.00545,0.00773,0.00179,0.00249,3.9e+32,1.5e+32,1.8e+32,4.5e+19,4.3e+19,1e+21
7151484,12,3,2458364.619863,0.000078,0.000076,0.01898,0.00367,0.00609,0.00145,0.00050,0.00062,1.5e+32,2.4e+31,3e+31,2.5e+19,2.3e+19,6.7e+20
7151484,14,1,2458366.160614,0.000297,0.000381,0.00683,0.00179,0.00219,0.00388,0.00152,0.00321,1.4e+32,3.6e+31,4.5e+31,3.4e+19,3.1e+19,7e+20
7151484,15,1,2458366.987824,0.000079,0.000082,0.02666,0.00223,0.00313,0.00218,0.00052,0.00048,3.1e+32,5.8e+31,6.6e+31,3.9e+19,3.7e+19,7.7e+20
7151484,15,2,2458366.994819,0.000658,0.000676,0.01098,0.00114,0.00120,0.01445,0.00197,0.00217,7.5e+32,1e+32,1.6e+32,7.9e+19,7.7e+19,2.6e+21
7151484,16,1,2458369.268232,0.000284,0.000264,0.00817,0.00175,0.00209,0.00246,0.00076,0.00115,1.1e+32,3e+31,2.7e+31,2e+19,1.9e+19,3.1e+20
7151484,17,1,2458369.469272,0.000433,0.000390,0.00679,0.00135,0.00162,0.00371,0.00135,0.00178,1.3e+32,4.7e+31,4.6e+31,2.6e+19,2.5e+19,5.2e+20
7151484,19,1,2458371.540458,0.000184,0.000147,0.01491,0.00390,0.01076,0.00119,0.00065,0.00080,1e+32,1.9e+31,2.3e+31,2.1e+19,2e+19,3.7e+20
7151484,21,1,2458373.329210,0.000108,0.000108,0.01885,0.00126,0.00131,0.00319,0.00039,0.00045,3.3e+32,3.2e+31,3.1e+31,4.3e+19,4.1e+19,8.6e+20
7151484,22,1,2458374.453713,0.000239,0.000248,0.01685,0.00110,0.00125,0.01170,0.00137,0.00136,9.9e+32,1.5e+32,2e+32,7.4e+19,6.9e+19,1.6e+21
7151484,22,2,2458374.447355,0.000026,0.000025,0.09307,0.00461,0.00722,0.00144,0.00020,0.00017,7.7e+32,7.1e+31,5.9e+31,8.2e+19,8.1e+19,1.7e+21
7151484,22,3,2458374.632858,0.000173,0.000194,0.01315,0.00169,0.00210,0.00224,0.00054,0.00072,1.6e+32,2.9e+31,3.9e+31,2.9e+19,2.8e+19,4.8e+20
7151484,22,4,2458374.554705,0.000447,0.000656,0.00752,0.00084,0.00087,0.00823,0.00196,0.00251,3e+32,6.6e+31,6.5e+31,4e+19,3.7e+19,3.8e+20
7151484,23,1,2458374.632909,0.000171,0.000202,0.01368,0.00193,0.00235,0.00201,0.00047,0.00058,1.1e+32,1.4e+31,2.1e+31,2.8e+19,2.6e+19,3.9e+20
7151484,23,2,2458374.727155,0.000165,0.000195,0.01182,0.00126,0.00138,0.00376,0.00065,0.00079,2.2e+32,2.4e+31,3.1e+31,3.9e+19,3.8e+19,4.6e+20
7151484,24,1,2458375.204338,0.000183,0.000119,0.02938,0.00376,0.00535,0.00184,0.00085,0.00072,2.7e+32,1.1e+32,1e+32,4.9e+19,4.5e+19,1.5e+21
7151484,24,2,2458375.207128,0.000726,0.000878,0.01062,0.00336,0.00379,0.00809,0.00171,0.00208,4.6e+32,1.4e+32,1.4e+32,2.9e+19,2.5e+19,5.4e+20
7151484,25,1,2458377.722142,0.000161,0.000146,0.02014,0.00347,0.00769,0.00119,0.00050,0.00054,1.1e+32,3.1e+31,3.1e+31,2.1e+19,2e+19,4.2e+20
7151484,26,1,2458378.050111,0.000024,0.000023,0.14027,0.01275,0.01531,0.00091,0.00012,0.00013,5.7e+32,2.3e+31,3.2e+31,7.2e+19,6.6e+19,2.4e+21
7151484,26,2,2458378.061436,0.001089,0.001154,0.00694,0.00084,0.00088,0.01996,0.00344,0.00425,5.2e+32,9e+31,1.1e+32,3.3e+19,2.8e+19,5.4e+20
7151484,27,1,2458379.746766,0.000244,0.000262,0.01091,0.00093,0.00099,0.00696,0.00103,0.00119,4.2e+32,5.6e+31,5.6e+31,5.3e+19,5e+19,1e+21
8962122,1,1,2458364.665037,0.000335,0.000397,0.01250,0.00178,0.00200,0.00433,0.00097,0.00128,2.9e+33,4.4e+32,5.6e+32,2.8e+20,2.6e+20,6.9e+21
8991030,3,1,2458362.573795,0.000537,0.000604,0.03024,0.00508,0.00590,0.00701,0.00175,0.00244,,,,,,
8991030,4,1,2458373.070865,0.000405,0.000404,0.03566,0.00567,0.00661,0.00559,0.00188,0.00232,,,,,,
8991030,5,1,2458373.345188,0.000044,0.000046,0.22691,0.01323,0.01441,0.00238,0.00022,0.00023,,,,,,
8991030,6,1,2458376.204427,0.000720,0.000790,0.03757,0.00585,0.00469,0.01297,0.00240,0.00268,,,,,,
8991030,6,2,2458376.195591,0.000551,0.001113,0.03443,0.00758,0.00784,0.00582,0.00251,0.00432,,,,,,
9003103,1,1,2458364.611731,0.000549,0.000574,0.00282,0.00037,0.00039,0.00921,0.00198,0.00288,,,,,,
9072094,1,1,2458355.714630,0.000334,0.000441,0.07017,0.00566,0.00601,0.00808,0.00127,0.00180,9.7e+32,1.1e+32,1.6e+32,9e+19,8.6e+19,1.2e+21
9072094,2,1,2458358.114248,0.000402,0.000542,0.04495,0.00524,0.00563,0.00825,0.00160,0.00200,5.8e+32,9.7e+31,8.6e+31,7e+19,6.3e+19,1.8e+21
9072094,3,1,2458373.300206,0.000074,0.000065,0.13785,0.02383,0.03346,0.00133,0.00035,0.00043,2.9e+32,2.1e+31,3.6e+31,4.3e+19,4e+19,4.8e+20
9072094,4,1,2458376.594829,0.000721,0.000717,0.03866,0.00333,0.00342,0.02236,0.00406,0.00522,1.4e+33,2.1e+32,1.9e+32,1.1e+20,1e+20,2.3e+21
9072094,5,1,2458379.285130,0.000054,0.000055,0.27914,0.01165,0.01250,0.00294,0.00029,0.00030,1.3e+33,1e+32,1.1e+32,1e+20,9.6e+19,1.4e+21
9072094,5,2,2458379.294107,0.001515,0.001952,0.03625,0.00591,0.00652,0.02507,0.00453,0.00632,1.1e+33,2.8e+32,1.8e+32,9e+19,8.7e+19,2e+21
9102812,1,1,2458354.592160,0.000304,0.000390,0.00359,0.00050,0.00055,0.00499,0.00107,0.00138,2.1e+34,3.3e+33,2.9e+33,5.8e+20,5.6e+20,1.3e+22
9210746,1,1,2458354.415765,0.000720,0.000570,0.00584,0.00063,0.00066,0.01959,0.00292,0.00356,8.7e+32,1.4e+32,2.3e+32,8.2e+19,7.8e+19,1.7e+21
9210746,2,1,2458355.298168,0.000784,0.000905,0.00308,0.00056,0.00071,0.00910,0.00355,0.00471,2.1e+32,6.2e+31,8.3e+31,4.3e+19,4.1e+19,7.5e+20
9210746,3,1,2458355.972952,0.000100,0.000113,0.01086,0.00094,0.00110,0.00278,0.00042,0.00046,2.4e+32,2.4e+31,2.9e+31,5.1e+19,4.8e+19,1.4e+21
9210746,4,1,2458356.541858,0.000136,0.000104,0.01116,0.00280,0.00395,0.00106,0.00035,0.00052,9.1e+31,1.5e+31,2.1e+31,1.9e+19,1.8e+19,2.1e+20
9210746,5,1,2458356.704383,0.000360,0.000384,0.00429,0.00067,0.00072,0.00597,0.00158,0.00242,2e+32,4.7e+31,5.6e+31,3.3e+19,3.1e+19,4.3e+20
9210746,6,1,2458359.015641,0.000181,0.000167,0.01048,0.00097,0.00110,0.00397,0.00084,0.00095,3.3e+32,4.8e+31,7.3e+31,5e+19,4.8e+19,1e+21
9210746,7,1,2458360.145164,0.000380,0.000419,0.00483,0.00045,0.00046,0.00832,0.00131,0.00166,3.2e+32,3.8e+31,3.8e+31,4.2e+19,4.1e+19,5e+20
9210746,7,2,2458360.120626,0.000263,0.000247,0.00461,0.00120,0.00182,0.00139,0.00057,0.00078,4.5e+31,1.3e+31,1.7e+31,1.4e+19,1.3e+19,2.3e+20
9210746,8,1,2458360.881269,0.000049,0.000048,0.04822,0.00084,0.00081,0.00648,0.00023,0.00024,2.5e+33,7.6e+31,7.7e+31,2.2e+20,2e+20,6.8e+21
9210746,9,1,2458361.051711,0.000145,0.000162,0.00701,0.00109,0.00158,0.00258,0.00104,0.00133,1.4e+32,4.1e+31,5.4e+31,2.7e+19,2.5e+19,2.3e+20
9210746,9,2,2458361.071024,0.000041,0.000040,0.02382,0.00184,0.00291,0.00168,0.00036,0.00033,2.7e+32,2.8e+31,2.4e+31,3.6e+19,3.4e+19,6.9e+20
9210746,9,3,2458361.144430,0.000328,0.000346,0.00476,0.00074,0.00074,0.00488,0.00149,0.00189,1.6e+32,5.4e+31,6.8e+31,2.6e+19,2.5e+19,6.6e+20
9210746,10,1,2458362.010866,0.000052,0.000056,0.05095,0.00320,0.00508,0.00089,0.00014,0.00013,3.2e+32,2.6e+31,2.7e+31,4.3e+19,4.1e+19,5.2e+20
9210746,10,2,2458361.990508,0.000318,0.000427,0.00674,0.00122,0.00170,0.00477,0.00241,0.00215,2.2e+32,7.5e+31,1.1e+32,3.1e+19,3e+19,6.5e+20
9210746,12,1,2458363.749936,0.000079,0.000074,0.04676,0.00700,0.01517,0.00094,0.00035,0.00032,3.6e+32,5.8e+31,5.5e+31,6.2e+19,5.8e+19,1.7e+21
9210746,12,2,2458363.756941,0.001214,0.001152,0.00703,0.00097,0.00140,0.01604,0.00253,0.00289,8.8e+32,1.1e+32,7.3e+31,4.5e+19,4e+19,8.6e+20
9210746,13,1,2458364.598649,0.000794,0.000899,0.00362,0.00036,0.00038,0.01810,0.00301,0.00383,4.7e+32,8.5e+31,7.8e+31,6.4e+19,5.9e+19,2.2e+21
9210746,14,1,2458365.636783,0.000102,0.000131,0.00991,0.00133,0.00188,0.00220,0.00060,0.00074,1.6e+32,3.3e+31,3.8e+31,2.7e+19,2.5e+19,2.7e+20
9210746,16,1,2458366.085209,0.001130,0.001397,0.00390,0.00046,0.00065,0.03563,0.00944,0.01441,8.1e+32,2e+32,2.8e+32,7.7e+19,7.1e+19,6.7e+20
9210746,17,1,2458366.482401,0.000034,0.000037,0.03126,0.00753,0.00936,0.00071,0.00022,0.00039,1.6e+32,2.1e+31,2.9e+31,3.8e+19,3.6e+19,6.8e+20
9210746,18,1,2458368.694741,0.000249,0.000274,0.00687,0.00062,0.00066,0.00580,0.00083,0.00099,3.2e+32,3.2e+31,3.3e+31,6e+19,5.6e+19,1.6e+21
9210746,18,2,2458368.664694,0.000821,0.000911,0.00569,0.00024,0.00025,0.05929,0.00892,0.01041,1.7e+33,2e+32,1.4e+32,6.8e+19,6e+19,1.3e+21
9210746,19,1,2458369.945575,0.000382,0.000418,0.00848,0.00427,0.00757,0.00026,0.00014,0.00037,2e+31,7e+30,7.8e+30,6.9e+18,6.4e+18,1.4e+20
9210746,19,2,2458369.871999,0.000278,0.000308,0.00479,0.00053,0.00060,0.00433,0.00076,0.00091,1.6e+32,1.9e+31,2.1e+31,2.9e+19,2.8e+19,3.2e+20
9210746,20,1,2458371.498055,0.000492,0.000697,0.00395,0.00054,0.00057,0.00877,0.00262,0.00349,2.4e+32,6.1e+31,9.3e+31,4.4e+19,4.1e+19,8.2e+20
9210746,21,1,2458371.689461,0.000410,0.000523,0.00373,0.00054,0.00062,0.00613,0.00151,0.00202,1.9e+32,3.2e+31,3.3e+31,4.5e+19,4.1e+19,1.2e+21
9210746,21,2,2458371.705880,0.000345,0.000230,0.00466,0.00104,0.00172,0.00258,0.00109,0.00136,8.1e+31,1.2e+31,3.5e+31,1e+19,8.4e+18,1.9e+20
9210746,22,1,2458371.922589,0.000058,0.000057,0.01633,0.00167,0.00225,0.00182,0.00036,0.00037,2.1e+32,2.3e+31,1.8e+31,2.7e+19,2.5e+19,4.7e+20
9210746,22,2,2458371.838776,0.000682,0.000773,0.00354,0.00050,0.00053,0.00777,0.00204,0.00279,2.2e+32,4.9e+31,8.6e+31,3.6e+19,3.5e+19,6.9e+20
9210746,24,1,2458373.878145,0.000023,0.000023,0.19758,0.00166,0.00163,0.00560,0.00010,0.00010,8.2e+33,1.4e+32,8.5e+31,3.6e+20,3.4e+20,4.2e+21
9210746,24,2,2458373.884681,0.000370,0.000366,0.01135,0.00195,0.00207,0.00356,0.00085,0.00105,3.2e+32,6.8e+31,7.6e+31,2.1e+19,1.9e+19,2.7e+20
9210746,25,1,2458374.194817,0.000224,0.000228,0.00571,0.00091,0.00115,0.00341,0.00112,0.00129,1.5e+32,4.3e+31,5.3e+31,2.7e+19,2.6e+19,3.9e+20
9210746,27,1,2458376.244663,0.000298,0.000281,0.00752,0.00044,0.00047,0.00781,0.00080,0.00092,4.5e+32,3.9e+31,3.1e+31,5.1e+19,4.8e+19,5.4e+20
9210746,28,1,2458376.912197,0.000475,0.000494,0.00653,0.00059,0.00059,0.00984,0.00124,0.00158,4.5e+32,3.4e+31,5.7e+31,4.3e+19,4.1e+19,6.8e+20
9210746,29,1,2458377.143078,0.000430,0.000421,0.00430,0.00073,0.00094,0.00577,0.00184,0.00200,2.2e+32,4.3e+31,6e+31,3.7e+19,3.5e+19,5.9e+20
9210746,30,1,2458378.167970,0.000177,0.000173,0.00877,0.00111,0.00125,0.00270,0.00063,0.00075,1.7e+32,2.9e+31,3.4e+31,3.5e+19,3.3e+19,6.2e+20
9210746,31,1,2458378.668035,0.000594,0.000711,0.00292,0.00038,0.00040,0.01249,0.00328,0.00412,2.7e+32,6.9e+31,5.7e+31,3.8e+19,3.6e+19,4.2e+20
9210746,32,1,2458379.974249,0.000672,0.000636,0.00526,0.00043,0.00042,0.01903,0.00319,0.00381,6.3e+32,9.3e+31,1.2e+32,7.4e+19,6.6e+19,2e+21
9210746,33,1,2458380.596706,0.000026,0.000026,0.08448,0.00145,0.00144,0.00228,0.00009,0.00010,1.4e+33,4.3e+31,5.3e+31,1.3e+20,1.2e+20,3e+21
9210746,33,2,2458380.604139,0.000622,0.000631,0.00860,0.00118,0.00103,0.01876,0.00477,0.00379,1.2e+33,4.3e+32,2.7e+32,8.6e+19,8.4e+19,1.2e+21
9664841,1,1,2458369.403397,0.000371,0.000412,0.01149,0.00118,0.00128,0.00858,0.00141,0.00163,,,,,,
9708387,1,1,2458366.992235,0.000059,0.000058,0.02004,0.00109,0.00121,0.00238,0.00039,0.00034,2.5e+34,3.3e+33,3.1e+33,8.5e+20,8.2e+20,2.1e+22
9708387,1,2,2458366.996344,0.000287,0.000263,0.00938,0.00075,0.00085,0.00979,0.00096,0.00095,4.2e+34,4.8e+33,5e+33,1e+21,1e+21,2.7e+22
9708387,2,1,2458369.661588,0.000326,0.000334,0.00247,0.00051,0.00070,0.00403,0.00160,0.00270,5e+33,1.2e+33,2.8e+33,2.2e+20,2.1e+20,5.1e+21
9708387,3,1,2458376.773060,0.000398,0.000475,0.01131,0.00116,0.00093,0.01856,0.00167,0.00180,1e+35,1.3e+34,1.4e+34,2.3e+21,2.1e+21,8.5e+22
9708387,3,2,2458376.780737,0.000467,0.000471,0.00525,0.00085,0.00104,0.01304,0.00360,0.00515,3.6e+34,1.4e+34,2e+34,4.7e+20,4.3e+20,9.6e+21
12359032,2,1,2458356.338555,0.000565,0.000631,0.01618,0.00153,0.00160,0.01276,0.00220,0.00249,3.9e+34,7e+33,7e+33,8.6e+20,8.2e+20,2e+22
12359032,3,1,2458357.655022,0.000410,0.000437,0.02641,0.00182,0.00174,0.01309,0.00158,0.00191,5e+34,5.3e+33,7.9e+33,8.4e+20,8.1e+20,1.8e+22
12359032,4,1,2458358.434387,0.000709,0.000731,0.01944,0.00189,0.00185,0.01454,0.00243,0.00294,5.2e+34,9.4e+33,1e+34,1.3e+21,1.2e+21,1.1e+22
12359032,5,1,2458370.056818,0.000810,0.000609,0.01760,0.00173,0.00194,0.01213,0.00258,0.00315,3.3e+34,4.2e+33,4.1e+33,7.8e+20,7.5e+20,1.2e+22
12359032,7,1,2458377.156891,0.000439,0.000446,0.03002,0.00464,0.00431,0.00744,0.00171,0.00194,3.4e+34,8.8e+33,1.2e+34,8.5e+20,8.1e+20,2e+22
12359032,7,2,2458377.164468,0.001309,0.001831,0.01818,0.00389,0.00443,0.01634,0.00465,0.01013,5.1e+34,2.1e+34,2.4e+34,1.1e+21,1.1e+21,1.7e+22
12359079,1,1,2458376.577157,0.000321,0.000343,0.01728,0.00129,0.00134,0.00861,0.00119,0.00142,5.4e+34,6.3e+33,7.8e+33,1.4e+21,1.4e+21,3.6e+22
12377787,1,1,2458354.843538,0.000395,0.000426,0.06221,0.00720,0.00837,0.00644,0.00137,0.00167,1.7e+34,2.3e+33,3.3e+33,5.1e+20,4.8e+20,6.4e+21
12393800,1,1,2458357.992642,0.000372,0.000367,0.03672,0.00180,0.00198,0.02498,0.00221,0.00254,2.8e+35,2.3e+34,3.4e+34,3.1e+21,3e+21,4.7e+22
12393800,1,2,2458357.979918,0.000378,0.000379,0.02127,0.00201,0.00209,0.00710,0.00116,0.00124,4.8e+34,8.8e+33,1.2e+34,1e+21,9.8e+20,2.2e+22
12393800,2,1,2458370.176370,0.000925,0.000819,0.00898,0.00111,0.00124,0.01222,0.00234,0.00293,4e+34,8.1e+33,1.1e+34,1.2e+21,1.1e+21,4.9e+22
12393800,3,1,2458381.213638,0.000448,0.000450,0.01271,0.00098,0.00101,0.01069,0.00150,0.00175,5.7e+34,7.3e+33,7.7e+33,1.2e+21,1.1e+21,2.6e+22
12421477,1,1,2458355.542636,0.000448,0.000538,0.01803,0.00366,0.00493,0.00545,0.00220,0.00307,9.3e+32,2.5e+32,3.3e+32,9e+19,8.5e+19,1.1e+21
12421477,2,1,2458363.116707,0.000937,0.000804,0.01352,0.00247,0.00273,0.01332,0.00516,0.00637,1.5e+33,5.5e+32,1e+33,1.2e+20,1.1e+20,1.7e+21
12421477,5,1,2458369.810386,0.000130,0.000145,0.05381,0.00269,0.00279,0.00541,0.00057,0.00062,2.8e+33,2.5e+32,3.1e+32,2.3e+20,2.2e+20,7.6e+21
12421477,5,2,2458369.899678,0.000357,0.000311,0.01802,0.00661,0.01625,0.00143,0.00093,0.00179,2.2e+32,7.9e+31,1.6e+32,1.9e+19,1.7e+19,3.6e+20
12421477,7,1,2458378.306688,0.000064,0.000066,0.17748,0.00366,0.00352,0.00653,0.00028,0.00029,9.2e+33,4.6e+32,5.1e+32,4.3e+20,3.9e+20,1.6e+22
12421477,7,2,2458378.226175,0.000080,0.000076,0.08945,0.00511,0.00571,0.00233,0.00028,0.00029,2e+33,1.9e+32,2.4e+32,6.7e+19,5.4e+19,1.6e+21
12421477,7,3,2458378.384869,0.000544,0.000505,0.03336,0.00319,0.00276,0.01626,0.00233,0.00285,4.4e+33,5.8e+32,6.2e+32,1.3e+20,1.3e+20,2.3e+21
12421477,7,4,2458378.318993,0.000213,0.000219,0.09453,0.00381,0.00363,0.01536,0.00129,0.00118,1.1e+34,9.7e+32,6.7e+32,6.4e+20,6.2e+20,4e+21
12421477,8,1,2458378.344422,0.000228,0.000399,0.03209,0.00843,0.01232,0.03310,0.01342,0.01792,7.8e+33,3.6e+33,5.6e+33,3.6e+20,3.4e+20,4.4e+21
12421477,8,2,2458378.384521,0.000406,0.000421,0.03234,0.00210,0.00217,0.01488,0.00169,0.00193,4.2e+33,4.5e+32,6e+32,9.6e+19,8.7e+19,1.7e+21
12421477,9,1,2458381.189909,0.000297,0.000291,0.02415,0.00531,0.00800,0.00344,0.00138,0.00219,8e+32,1.6e+32,3.1e+32,1.1e+20,9.8e+19,3.2e+21
12423835,1,1,2458355.975377,0.000019,0.000021,1.94939,0.02023,0.02017,0.00235,0.00007,0.00008,9.4e+33,3.1e+32,2.2e+32,4.9e+20,4.6e+20,1.7e+22
12423835,1,2,2458355.986241,0.000520,0.000797,0.16510,0.02345,0.02289,0.02020,0.00267,0.00276,6.5e+33,1.6e+33,1.1e+33,1.4e+20,1.3e+20,2.9e+21
12423835,1,3,2458355.979996,0.000318,0.000308,0.16108,0.01992,0.02077,0.00795,0.00154,0.00151,2.6e+33,5.3e+32,5.2e+32,8.9e+19,8.6e+19,2e+21
12423835,2,1,2458359.520118,0.000388,0.000516,0.06266,0.00816,0.00863,0.00629,0.00120,0.00157,8.4e+32,1.3e+32,1.3e+32,1.1e+20,1e+20,3.5e+21
12423835,3,1,2458361.684289,0.001319,0.001433,0.03332,0.00789,0.00919,0.01393,0.00350,0.00452,9.4e+32,2.5e+32,3.1e+32,1e+20,9.6e+19,1.9e+21
12423835,3,2,2458361.678940,0.000120,0.000115,0.11392,0.01396,0.02153,0.00206,0.00076,0.00072,4.6e+32,1.5e+32,1.3e+32,5.8e+19,5.7e+19,6.7e+20
12423835,4,1,2458367.047959,0.000753,0.001006,0.07236,0.00694,0.00674,0.04811,0.01101,0.01968,5.5e+33,9.5e+32,2e+33,2.3e+20,2.2e+20,4.6e+21
12423835,5,1,2458370.100027,0.000091,0.000083,0.25263,0.02373,0.02533,0.00367,0.00046,0.00049,1.6e+33,2.7e+32,3.6e+32,1.4e+20,1.3e+20,3.5e+21
12423835,6,1,2458371.869514,0.000515,0.000526,0.09466,0.00731,0.00588,0.02726,0.00403,0.00365,4.1e+33,7.2e+32,3.7e+32,2.4e+20,2.2e+20,7.8e+21
12423835,6,2,2458371.841583,0.006234,0.010833,0.02169,0.00475,0.00599,0.05481,0.02366,0.01708,1.2e+33,4.3e+32,6.5e+32,5.8e+19,5.3e+19,8.3e+20
12423835,7,1,2458376.038253,0.000276,0.000255,0.12983,0.00647,0.00623,0.00908,0.00128,0.00120,2.5e+33,4.7e+32,2.9e+32,1.5e+20,1.4e+20,2.4e+21
12423835,8,1,2458355.975377,0.000019,0.000021,1.94939,0.02023,0.02017,0.00235,0.00007,0.00008,9.4e+33,3.1e+32,2.2e+32,4.9e+20,4.6e+20,1.7e+22
12423835,8,2,2458355.986241,0.000520,0.000797,0.16510,0.02345,0.02289,0.02020,0.00267,0.00276,6.5e+33,1.6e+33,1.1e+33,1.4e+20,1.3e+20,2.9e+21
12423835,8,3,2458355.979996,0.000318,0.000308,0.16108,0.01992,0.02077,0.00795,0.00154,0.00151,2.6e+33,5.3e+32,5.2e+32,8.9e+19,8.6e+19,2e+21
12423835,9,1,2458359.520118,0.000388,0.000516,0.06266,0.00816,0.00863,0.00629,0.00120,0.00157,8.4e+32,1.3e+32,1.3e+32,1.1e+20,1e+20,3.5e+21
12423835,10,1,2458361.684289,0.001319,0.001433,0.03332,0.00789,0.00919,0.01393,0.00350,0.00452,9.4e+32,2.5e+32,3.1e+32,1e+20,9.6e+19,1.9e+21
12423835,10,2,2458361.678940,0.000120,0.000115,0.11392,0.01396,0.02153,0.00206,0.00076,0.00072,4.6e+32,1.5e+32,1.3e+32,5.8e+19,5.7e+19,6.7e+20
12423835,11,1,2458370.100027,0.000091,0.000083,0.25263,0.02373,0.02533,0.00367,0.00046,0.00049,1.6e+33,2.7e+32,3.6e+32,1.4e+20,1.3e+20,3.5e+21
12423835,12,1,2458371.869514,0.000515,0.000526,0.09466,0.00731,0.00588,0.02726,0.00403,0.00365,4.1e+33,7.2e+32,3.7e+32,2.4e+20,2.2e+20,7.8e+21
12423835,12,2,2458371.841583,0.006234,0.010833,0.02169,0.00475,0.00599,0.05481,0.02366,0.01708,1.2e+33,4.3e+32,6.5e+32,5.8e+19,5.3e+19,8.3e+20
12423835,13,1,2458376.038253,0.000276,0.000255,0.12983,0.00647,0.00623,0.00908,0.00128,0.00120,2.5e+33,4.7e+32,2.9e+32,1.5e+20,1.4e+20,2.4e+21
12471629,1,1,2458357.373072,0.000329,0.000376,0.01741,0.00293,0.00333,0.00491,0.00130,0.00180,2.9e+32,6.6e+31,6.6e+31,5.1e+19,4.7e+19,1.4e+21
12471629,2,1,2458363.899807,0.000357,0.000354,0.02425,0.00202,0.00210,0.00884,0.00143,0.00201,7.7e+32,8.8e+31,9.8e+31,9.8e+19,9e+19,2.2e+21
12471629,3,1,2458368.851160,0.000460,0.000648,0.01872,0.00297,0.00336,0.00621,0.00238,0.00464,3.8e+32,1.1e+32,2.7e+32,6.8e+19,6.3e+19,1.9e+21
12471629,4,1,2458370.391431,0.000086,0.000076,0.08017,0.00824,0.01411,0.00154,0.00038,0.00032,4.7e+32,5.1e+31,6.9e+31,5.8e+19,5.5e+19,1.3e+21
12471629,4,2,2458370.398477,0.000449,0.000498,0.01642,0.00261,0.00296,0.00694,0.00169,0.00220,4.1e+32,9.4e+31,7.2e+31,4.4e+19,4.3e+19,5.8e+20
12474920,1,1,2458356.942187,0.000186,0.000198,0.03502,0.00201,0.00211,0.00677,0.00051,0.00057,1.5e+33,8.1e+31,6.9e+31,2e+20,1.7e+20,4.6e+21
12474920,2,1,2458359.315959,0.000416,0.000545,0.01543,0.00359,0.00443,0.00522,0.00167,0.00250,5.8e+32,1e+32,1.2e+32,6.3e+19,6e+19,1e+21
12474920,4,1,2458376.484559,0.000112,0.000106,0.04210,0.00380,0.00433,0.00242,0.00034,0.00038,6e+32,5.3e+31,6.1e+31,6.7e+19,6.3e+19,7.9e+20
12474920,5,1,2458379.586666,0.000140,0.000153,0.03124,0.00228,0.00245,0.00439,0.00049,0.00054,8.4e+32,5.3e+31,6.9e+31,1e+20,9.3e+19,2.7e+21
12509218,1,1,2458354.656248,0.000329,0.000378,0.01648,0.00250,0.00285,0.00450,0.00135,0.00182,2.7e+32,7.2e+31,8e+31,4.3e+19,4.1e+19,5.3e+20
12509218,2,1,2458355.267983,0.000413,0.000426,0.01771,0.00161,0.00163,0.01101,0.00194,0.00246,6.8e+32,1.4e+32,9.2e+31,9.4e+19,8.7e+19,2.7e+21
12509218,3,1,2458356.767547,0.000095,0.000095,0.05020,0.00474,0.00590,0.00218,0.00047,0.00052,3.1e+32,5.1e+31,5.4e+31,5.5e+19,5.2e+19,8.5e+20
12509218,4,1,2458358.296461,0.000151,0.000153,0.03920,0.00257,0.00262,0.00443,0.00053,0.00060,6e+32,6.3e+31,7.2e+31,8.8e+19,8.2e+19,2.5e+21
12509218,5,1,2458359.474821,0.000275,0.000359,0.01819,0.00380,0.00491,0.00369,0.00139,0.00248,2.1e+32,5.5e+31,1.2e+32,3.1e+19,3e+19,3.8e+20
12509218,7,1,2458360.289587,0.000195,0.000196,0.03237,0.00303,0.00314,0.00397,0.00059,0.00066,4e+32,3.7e+31,4.2e+31,4.9e+19,4.7e+19,6e+20
12509218,7,2,2458360.327701,0.000385,0.000389,0.02493,0.00191,0.00200,0.00914,0.00125,0.00144,7.7e+32,1e+32,9.1e+31,8.1e+19,7.9e+19,1.5e+21
12509218,8,1,2458360.714468,0.000075,0.000075,0.15167,0.00729,0.00763,0.00172,0.00028,0.00024,8.4e+32,1.7e+32,1.5e+32,8.7e+19,8e+19,3.4e+21
12509218,8,2,2458360.717961,0.000097,0.000087,0.13157,0.00614,0.00646,0.00699,0.00066,0.00074,3.1e+33,4.8e+32,5.7e+32,9.3e+19,8.3e+19,1.9e+21
12509218,8,3,2458360.710538,0.000495,0.000762,0.02134,0.00326,0.00388,0.00555,0.00202,0.00341,3.7e+32,1.3e+32,3e+32,3.4e+19,3.3e+19,4.9e+20
